first_name, last_name, subject, grade
wfyieggp, nsc, Physics, B+
wfyieggp, nsc, Social Studies, B-
wfyieggp, nsc, Art, A-
wfyieggp, nsc, Music, D+
wfyieggp, nsc, History, D
lpunmkv, uzqq, Maths, C+
lpunmkv, uzqq, Physics, A
lpunmkv, uzqq, Social Studies, D+
lpunmkv, uzqq, Art, B-
lpunmkv, uzqq, Music, C
lpunmkv, uzqq, History, B+
ziac, idgrwnpp, Maths, F
ziac, idgrwnpp, Physics, 
ziac, idgrwnpp, Social Studies, D
ziac, idgrwnpp, Art, D
ziac, idgrwnpp, Music, F
ziac, idgrwnpp, History, A
y, w, Maths, 
y, w, Physics, D-
y, w, Social Studies, F
y, w, Art, B+
y, w, Music, C+
y, w, History, D+
nwz, muauui, Maths, C-
nwz, muauui, Physics, D+
nwz, muauui, Social Studies, B-
nwz, muauui, Art, B+
nwz, muauui, Music, F
nwz, muauui, History, A-
plhnigs, olphjgwsco, Maths, A
plhnigs, olphjgwsco, Physics, A-
plhnigs, olphjgwsco, Social Studies, C-
plhnigs, olphjgwsco, Art, C+
plhnigs, olphjgwsco, Music, C
plhnigs, olphjgwsco, History, D+
rzbo, idxfh, Maths, B-
rzbo, idxfh, Physics, C
rzbo, idxfh, Social Studies, A-
rzbo, idxfh, Art, C
rzbo, idxfh, Music, B
rzbo, idxfh, History, C
mbdgt, kqkgo, Maths, F
mbdgt, kqkgo, Physics, C
mbdgt, kqkgo, Social Studies, B
mbdgt, kqkgo, Art, D-
mbdgt, kqkgo, Music, F
mbdgt, kqkgo, History, D-
pnfidyya, mo, Maths, D
pnfidyya, mo, Physics, D-
pnfidyya, mo, Social Studies, 
pnfidyya, mo, Art, A
pnfidyya, mo, Music, C-
pnfidyya, mo, History, C
ukexhwguy, vocspukha, Maths, D-
ukexhwguy, vocspukha, Physics, D+
ukexhwguy, vocspukha, Social Studies, B
ukexhwguy, vocspukha, Art, C-
ukexhwguy, vocspukha, Music, D+
ukexhwguy, vocspukha, History, B-
ca, powsunwdsl, Maths, C+
ca, powsunwdsl, Physics, B-
ca, powsunwdsl, Social Studies, C-
ca, powsunwdsl, Art, F
ca, powsunwdsl, Music, A-
ca, powsunwdsl, History, A
xtipo, yd, Maths, C
xtipo, yd, Physics, B-
xtipo, yd, Social Studies, D
xtipo, yd, Art, A-
xtipo, yd, Music, B
xtipo, yd, History, B-
szagl, antfiuog, Maths, A-
szagl, antfiuog, Physics, B
szagl, antfiuog, Social Studies, F
szagl, antfiuog, Art, 
szagl, antfiuog, Music, 
szagl, antfiuog, History, C-
tc, hgbqmsj, Maths, B+
tc, hgbqmsj, Physics, C
tc, hgbqmsj, Social Studies, D+
tc, hgbqmsj, Art, D-
tc, hgbqmsj, Music, D-
tc, hgbqmsj, History, A-
ivfnd, puhlj, Maths, C
ivfnd, puhlj, Physics, A-
ivfnd, puhlj, Social Studies, C+
ivfnd, puhlj, Art, C-
ivfnd, puhlj, Music, B
ivfnd, puhlj, History, B-
qfxgob, nlxgsrvuth, Maths, C+
qfxgob, nlxgsrvuth, Physics, D
qfxgob, nlxgsrvuth, Social Studies, C
qfxgob, nlxgsrvuth, Art, B
qfxgob, nlxgsrvuth, Music, 
qfxgob, nlxgsrvuth, History, 
ubucsa, suoyx, Maths, A
ubucsa, suoyx, Physics, C
ubucsa, suoyx, Social Studies, F
ubucsa, suoyx, Art, B+
ubucsa, suoyx, Music, D
ubucsa, suoyx, History, C
z, ff, Maths, C
z, ff, Physics, B+
z, ff, Social Studies, B
z, ff, Art, C-
z, ff, Music, B+
z, ff, History, B
mouf, wcjiptsx, Maths, B
mouf, wcjiptsx, Physics, B+
mouf, wcjiptsx, Social Studies, A
mouf, wcjiptsx, Art, A
mouf, wcjiptsx, Music, D-
mouf, wcjiptsx, History, C
jc, fwxe, Maths, F
jc, fwxe, Physics, A
jc, fwxe, Social Studies, B
jc, fwxe, Art, A-
jc, fwxe, Music, C
jc, fwxe, History, A
pksvalygdr, ok, Maths, B-
pksvalygdr, ok, Physics, A
pksvalygdr, ok, Social Studies, D
pksvalygdr, ok, Art, B-
pksvalygdr, ok, Music, 
pksvalygdr, ok, History, A
ml, yujidwdhl, Maths, C
ml, yujidwdhl, Physics, 
ml, yujidwdhl, Social Studies, 
ml, yujidwdhl, Art, D+
ml, yujidwdhl, Music, B+
ml, yujidwdhl, History, D+
iy, xbzbyuh, Maths, B
iy, xbzbyuh, Physics, D-
iy, xbzbyuh, Social Studies, D
iy, xbzbyuh, Art, D-
iy, xbzbyuh, Music, B
iy, xbzbyuh, History, A
x, xgnkqc, Maths, C-
x, xgnkqc, Physics, 
x, xgnkqc, Social Studies, A-
x, xgnkqc, Art, C
x, xgnkqc, Music, 
x, xgnkqc, History, C+
enop, gtzlvzk, Maths, 
enop, gtzlvzk, Physics, A-
enop, gtzlvzk, Social Studies, B
enop, gtzlvzk, Art, F
enop, gtzlvzk, Music, B
enop, gtzlvzk, History, D+
deep, tphyof, Maths, B+
deep, tphyof, Physics, 
deep, tphyof, Social Studies, 
deep, tphyof, Art, C+
deep, tphyof, Music, A-
deep, tphyof, History, A
pzq, thccemp, Maths, D+
pzq, thccemp, Physics, D+
pzq, thccemp, Social Studies, A-
pzq, thccemp, Art, A
pzq, thccemp, Music, D+
pzq, thccemp, History, C+
rxr, nczeoqg, Maths, A-
rxr, nczeoqg, Physics, D+
rxr, nczeoqg, Social Studies, C-
rxr, nczeoqg, Art, 
rxr, nczeoqg, Music, A-
rxr, nczeoqg, History, 
qj, kwkevau, Maths, A-
qj, kwkevau, Physics, C+
qj, kwkevau, Social Studies, B+
qj, kwkevau, Art, C-
qj, kwkevau, Music, C+
qj, kwkevau, History, B+
fn, thw, Maths, D
fn, thw, Physics, 
fn, thw, Social Studies, C+
fn, thw, Art, D-
fn, thw, Music, C+
fn, thw, History, A
phxowsto, ltzgl, Maths, D+
phxowsto, ltzgl, Physics, D
phxowsto, ltzgl, Social Studies, B
phxowsto, ltzgl, Art, C+
phxowsto, ltzgl, Music, C+
phxowsto, ltzgl, History, A
ymoxhzhvnc, jknkiaps, Maths, D+
ymoxhzhvnc, jknkiaps, Physics, C+
ymoxhzhvnc, jknkiaps, Social Studies, B+
ymoxhzhvnc, jknkiaps, Art, C-
ymoxhzhvnc, jknkiaps, Music, D-
ymoxhzhvnc, jknkiaps, History, B+
dsl, vflt, Maths, 
dsl, vflt, Physics, A
dsl, vflt, Social Studies, D
dsl, vflt, Art, F
dsl, vflt, Music, A-
dsl, vflt, History, C
csnyhiv, pdhacxff, Maths, 
csnyhiv, pdhacxff, Physics, F
csnyhiv, pdhacxff, Social Studies, B+
csnyhiv, pdhacxff, Art, A-
csnyhiv, pdhacxff, Music, D-
csnyhiv, pdhacxff, History, C+
rkrvtwl, iprjcgs, Maths, 
rkrvtwl, iprjcgs, Physics, B-
rkrvtwl, iprjcgs, Social Studies, B
rkrvtwl, iprjcgs, Art, C
rkrvtwl, iprjcgs, Music, B
rkrvtwl, iprjcgs, History, D+
ndhnb, ryggqqptpy, Maths, C-
ndhnb, ryggqqptpy, Physics, A-
ndhnb, ryggqqptpy, Social Studies, D+
ndhnb, ryggqqptpy, Art, C-
ndhnb, ryggqqptpy, Music, D+
ndhnb, ryggqqptpy, History, D
kdpnwcb, uodhgm, Maths, C-
kdpnwcb, uodhgm, Physics, A-
kdpnwcb, uodhgm, Social Studies, C+
kdpnwcb, uodhgm, Art, A
kdpnwcb, uodhgm, Music, A
kdpnwcb, uodhgm, History, A-
poohdmb, uues, Maths, 
poohdmb, uues, Physics, A-
poohdmb, uues, Social Studies, 
poohdmb, uues, Art, C-
poohdmb, uues, Music, C-
poohdmb, uues, History, B-
dwdo, dhbpshkcs, Maths, 
dwdo, dhbpshkcs, Physics, B-
dwdo, dhbpshkcs, Social Studies, B
dwdo, dhbpshkcs, Art, B-
dwdo, dhbpshkcs, Music, B
dwdo, dhbpshkcs, History, B-
npnxfamcep, topu, Maths, C-
npnxfamcep, topu, Physics, F
npnxfamcep, topu, Social Studies, C-
npnxfamcep, topu, Art, C-
npnxfamcep, topu, Music, D-
npnxfamcep, topu, History, F
umcrggkvhj, zpjqjnn, Maths, B-
umcrggkvhj, zpjqjnn, Physics, F
umcrggkvhj, zpjqjnn, Social Studies, C-
umcrggkvhj, zpjqjnn, Art, C
umcrggkvhj, zpjqjnn, Music, F
umcrggkvhj, zpjqjnn, History, B
zlgonrzzx, anjzhz, Maths, D-
zlgonrzzx, anjzhz, Physics, C-
zlgonrzzx, anjzhz, Social Studies, D+
zlgonrzzx, anjzhz, Art, B-
zlgonrzzx, anjzhz, Music, B+
zlgonrzzx, anjzhz, History, B
zxnix, ptnixebu, Maths, D-
zxnix, ptnixebu, Physics, D-
zxnix, ptnixebu, Social Studies, F
zxnix, ptnixebu, Art, B
zxnix, ptnixebu, Music, D-
zxnix, ptnixebu, History, B
haxcuspt, munph, Maths, C+
haxcuspt, munph, Physics, A
haxcuspt, munph, Social Studies, C+
haxcuspt, munph, Art, D-
haxcuspt, munph, Music, C+
haxcuspt, munph, History, 
iky, flyn, Maths, 
iky, flyn, Physics, C
iky, flyn, Social Studies, C
iky, flyn, Art, C-
iky, flyn, Music, A
iky, flyn, History, C
klakhu, ryxuasur, Maths, A
klakhu, ryxuasur, Physics, C
klakhu, ryxuasur, Social Studies, 
klakhu, ryxuasur, Art, F
klakhu, ryxuasur, Music, C-
klakhu, ryxuasur, History, D
ezrsu, gugqr, Maths, B
ezrsu, gugqr, Physics, C+
ezrsu, gugqr, Social Studies, D-
ezrsu, gugqr, Art, 
ezrsu, gugqr, Music, D+
ezrsu, gugqr, History, C
tbtmp, i, Maths, 
tbtmp, i, Physics, C
tbtmp, i, Social Studies, F
tbtmp, i, Art, D+
tbtmp, i, Music, B+
tbtmp, i, History, B
aesqzn, cqqavigdq, Maths, D+
aesqzn, cqqavigdq, Physics, A-
aesqzn, cqqavigdq, Social Studies, D+
aesqzn, cqqavigdq, Art, C
aesqzn, cqqavigdq, Music, D+
aesqzn, cqqavigdq, History, A
dfimqm, swqjgj, Maths, 
dfimqm, swqjgj, Physics, A-
dfimqm, swqjgj, Social Studies, B-
dfimqm, swqjgj, Art, C+
dfimqm, swqjgj, Music, F
dfimqm, swqjgj, History, A
rn, ho, Maths, 
rn, ho, Physics, A
rn, ho, Social Studies, C-
rn, ho, Art, D-
rn, ho, Music, 
rn, ho, History, C
vecxvvrvp, qxdbh, Maths, A
vecxvvrvp, qxdbh, Physics, B+
vecxvvrvp, qxdbh, Social Studies, C-
vecxvvrvp, qxdbh, Art, F
vecxvvrvp, qxdbh, Music, D-
vecxvvrvp, qxdbh, History, B
uyd, tvrsahlp, Maths, D+
uyd, tvrsahlp, Physics, B+
uyd, tvrsahlp, Social Studies, C+
uyd, tvrsahlp, Art, B+
uyd, tvrsahlp, Music, D-
uyd, tvrsahlp, History, A-
hfzfc, kg, Maths, B-
hfzfc, kg, Physics, C
hfzfc, kg, Social Studies, D+
hfzfc, kg, Art, 
hfzfc, kg, Music, A
hfzfc, kg, History, F
bndesm, riwta, Maths, B
bndesm, riwta, Physics, C-
bndesm, riwta, Social Studies, D+
bndesm, riwta, Art, A
bndesm, riwta, Music, B
bndesm, riwta, History, A-
e, qcqppiuusx, Maths, D
e, qcqppiuusx, Physics, B
e, qcqppiuusx, Social Studies, D
e, qcqppiuusx, Art, D+
e, qcqppiuusx, Music, C+
e, qcqppiuusx, History, 
hpr, h, Maths, C
hpr, h, Physics, F
hpr, h, Social Studies, C-
hpr, h, Art, 
hpr, h, Music, A-
hpr, h, History, D
hqu, kqi, Maths, C+
hqu, kqi, Physics, D
hqu, kqi, Social Studies, D
hqu, kqi, Art, 
hqu, kqi, Music, C
hqu, kqi, History, A-
buqexqxg, gmwi, Maths, A-
buqexqxg, gmwi, Physics, C+
buqexqxg, gmwi, Social Studies, B+
buqexqxg, gmwi, Art, F
buqexqxg, gmwi, Music, B
buqexqxg, gmwi, History, D+
df, c, Maths, B-
df, c, Physics, B
df, c, Social Studies, C-
df, c, Art, D
df, c, Music, C+
df, c, History, D-
wyhw, huoszmltb, Maths, A
wyhw, huoszmltb, Physics, C+
wyhw, huoszmltb, Social Studies, A
wyhw, huoszmltb, Art, C
wyhw, huoszmltb, Music, 
wyhw, huoszmltb, History, F
raremnjr, ubcfzhu, Maths, D+
raremnjr, ubcfzhu, Physics, B-
raremnjr, ubcfzhu, Social Studies, C-
raremnjr, ubcfzhu, Art, A-
raremnjr, ubcfzhu, Music, C+
raremnjr, ubcfzhu, History, A-
smofuvpv, i, Maths, A
smofuvpv, i, Physics, A
smofuvpv, i, Social Studies, F
smofuvpv, i, Art, B+
smofuvpv, i, Music, C+
smofuvpv, i, History, F
jdsqsi, iolkszmlrf, Maths, 
jdsqsi, iolkszmlrf, Physics, F
jdsqsi, iolkszmlrf, Social Studies, B
jdsqsi, iolkszmlrf, Art, D+
jdsqsi, iolkszmlrf, Music, D+
jdsqsi, iolkszmlrf, History, D+
fmr, b, Maths, D-
fmr, b, Physics, F
fmr, b, Social Studies, C-
fmr, b, Art, B+
fmr, b, Music, D
fmr, b, History, B+
mztq, szid, Maths, C
mztq, szid, Physics, C-
mztq, szid, Social Studies, D
mztq, szid, Art, D
mztq, szid, Music, B-
mztq, szid, History, B+
u, yvp, Maths, D+
u, yvp, Physics, B
u, yvp, Social Studies, 
u, yvp, Art, B-
u, yvp, Music, D-
u, yvp, History, A
pjybykg, goagir, Maths, 
pjybykg, goagir, Physics, D-
pjybykg, goagir, Social Studies, C-
pjybykg, goagir, Art, D+
pjybykg, goagir, Music, 
pjybykg, goagir, History, C
cbswfiyv, nzxubcffx, Maths, 
cbswfiyv, nzxubcffx, Physics, C-
cbswfiyv, nzxubcffx, Social Studies, D-
cbswfiyv, nzxubcffx, Art, A
cbswfiyv, nzxubcffx, Music, 
cbswfiyv, nzxubcffx, History, B-
axodxrqu, orcisolu, Maths, F
axodxrqu, orcisolu, Physics, B-
axodxrqu, orcisolu, Social Studies, D
axodxrqu, orcisolu, Art, D+
axodxrqu, orcisolu, Music, F
axodxrqu, orcisolu, History, D+
xavc, igbtdeo, Maths, D-
xavc, igbtdeo, Physics, 
xavc, igbtdeo, Social Studies, F
xavc, igbtdeo, Art, F
xavc, igbtdeo, Music, F
xavc, igbtdeo, History, 
syan, fncgyym, Maths, B-
syan, fncgyym, Physics, B
syan, fncgyym, Social Studies, C
syan, fncgyym, Art, B-
syan, fncgyym, Music, D-
syan, fncgyym, History, D-
gyzfx, bohboqinx, Maths, 
gyzfx, bohboqinx, Physics, 
gyzfx, bohboqinx, Social Studies, B+
gyzfx, bohboqinx, Art, A
gyzfx, bohboqinx, Music, B-
gyzfx, bohboqinx, History, A-
dfvhcbkejd, bt, Maths, B
dfvhcbkejd, bt, Physics, B-
dfvhcbkejd, bt, Social Studies, C
dfvhcbkejd, bt, Art, B
dfvhcbkejd, bt, Music, D+
dfvhcbkejd, bt, History, C+
mgboh, bzoaqvhj, Maths, B+
mgboh, bzoaqvhj, Physics, F
mgboh, bzoaqvhj, Social Studies, B+
mgboh, bzoaqvhj, Art, D+
mgboh, bzoaqvhj, Music, D
mgboh, bzoaqvhj, History, D-
jiqibvo, ivhuoa, Maths, D
jiqibvo, ivhuoa, Physics, C-
jiqibvo, ivhuoa, Social Studies, C+
jiqibvo, ivhuoa, Art, F
jiqibvo, ivhuoa, Music, A-
jiqibvo, ivhuoa, History, D
eiph, b, Maths, D
eiph, b, Physics, A
eiph, b, Social Studies, D
eiph, b, Art, A
eiph, b, Music, A-
eiph, b, History, 
ukdxpju, dylmhq, Maths, B+
ukdxpju, dylmhq, Physics, B-
ukdxpju, dylmhq, Social Studies, F
ukdxpju, dylmhq, Art, A-
ukdxpju, dylmhq, Music, B-
ukdxpju, dylmhq, History, 
ef, vim, Maths, 
ef, vim, Physics, D
ef, vim, Social Studies, D+
ef, vim, Art, D+
ef, vim, Music, B-
ef, vim, History, B+
ntxtcupu, bvq, Maths, D+
ntxtcupu, bvq, Physics, F
ntxtcupu, bvq, Social Studies, D
ntxtcupu, bvq, Art, 
ntxtcupu, bvq, Music, C
ntxtcupu, bvq, History, B+
uejjc, wnpjhf, Maths, C-
uejjc, wnpjhf, Physics, B
uejjc, wnpjhf, Social Studies, D+
uejjc, wnpjhf, Art, D+
uejjc, wnpjhf, Music, B-
uejjc, wnpjhf, History, B-
zvqii, flnlgibx, Maths, D+
zvqii, flnlgibx, Physics, D+
zvqii, flnlgibx, Social Studies, A-
zvqii, flnlgibx, Art, B
zvqii, flnlgibx, Music, C-
zvqii, flnlgibx, History, C
slvafrq, guduaiwp, Maths, C
slvafrq, guduaiwp, Physics, B-
slvafrq, guduaiwp, Social Studies, D
slvafrq, guduaiwp, Art, B+
slvafrq, guduaiwp, Music, A-
slvafrq, guduaiwp, History, A
nnm, pjzvict, Maths, A
nnm, pjzvict, Physics, B+
nnm, pjzvict, Social Studies, B-
nnm, pjzvict, Art, 
nnm, pjzvict, Music, 
nnm, pjzvict, History, A
hxcsvstjp, isswna, Maths, C-
hxcsvstjp, isswna, Physics, C
hxcsvstjp, isswna, Social Studies, A
hxcsvstjp, isswna, Art, D+
hxcsvstjp, isswna, Music, D
hxcsvstjp, isswna, History, A-
e, taiizcqcqu, Maths, D+
e, taiizcqcqu, Physics, D-
e, taiizcqcqu, Social Studies, F
e, taiizcqcqu, Art, A
e, taiizcqcqu, Music, D
e, taiizcqcqu, History, A
itwtkxlmq, yzxwfp, Maths, 
itwtkxlmq, yzxwfp, Physics, B
itwtkxlmq, yzxwfp, Social Studies, B+
itwtkxlmq, yzxwfp, Art, C-
itwtkxlmq, yzxwfp, Music, C
itwtkxlmq, yzxwfp, History, C-
qmkzjmdnr, drrtdjzez, Maths, C-
qmkzjmdnr, drrtdjzez, Physics, 
qmkzjmdnr, drrtdjzez, Social Studies, C-
qmkzjmdnr, drrtdjzez, Art, F
qmkzjmdnr, drrtdjzez, Music, C+
qmkzjmdnr, drrtdjzez, History, A
tig, owiou, Maths, B
tig, owiou, Physics, B-
tig, owiou, Social Studies, C
tig, owiou, Art, C-
tig, owiou, Music, 
tig, owiou, History, D
trrua, jfurl, Maths, C
trrua, jfurl, Physics, C-
trrua, jfurl, Social Studies, A
trrua, jfurl, Art, 
trrua, jfurl, Music, C+
trrua, jfurl, History, D-
wtndn, tzsqxnc, Maths, A-
wtndn, tzsqxnc, Physics, 
wtndn, tzsqxnc, Social Studies, C-
wtndn, tzsqxnc, Art, B+
wtndn, tzsqxnc, Music, B-
wtndn, tzsqxnc, History, B-
fmjtvqq, o, Maths, B-
fmjtvqq, o, Physics, C
fmjtvqq, o, Social Studies, D+
fmjtvqq, o, Art, D+
fmjtvqq, o, Music, B+
fmjtvqq, o, History, C
e, ntkpun, Maths, 
e, ntkpun, Physics, B
e, ntkpun, Social Studies, F
e, ntkpun, Art, A-
e, ntkpun, Music, F
e, ntkpun, History, C+
uigyp, thpat, Maths, 
uigyp, thpat, Physics, B+
uigyp, thpat, Social Studies, A
uigyp, thpat, Art, D-
uigyp, thpat, Music, B+
uigyp, thpat, History, A
rugqphxi, dkbnztdph, Maths, F
rugqphxi, dkbnztdph, Physics, B
rugqphxi, dkbnztdph, Social Studies, B-
rugqphxi, dkbnztdph, Art, C+
rugqphxi, dkbnztdph, Music, C-
rugqphxi, dkbnztdph, History, A-
klin, ltrgrmyy, Maths, D
klin, ltrgrmyy, Physics, C
klin, ltrgrmyy, Social Studies, A-
klin, ltrgrmyy, Art, C-
klin, ltrgrmyy, Music, D+
klin, ltrgrmyy, History, 
jdhuyw, kyfnhkzz, Maths, B-
jdhuyw, kyfnhkzz, Physics, A-
jdhuyw, kyfnhkzz, Social Studies, C
jdhuyw, kyfnhkzz, Art, A-
jdhuyw, kyfnhkzz, Music, B
jdhuyw, kyfnhkzz, History, 
bbpruxfte, tttqxmqzmu, Maths, A
bbpruxfte, tttqxmqzmu, Physics, A
bbpruxfte, tttqxmqzmu, Social Studies, D-
bbpruxfte, tttqxmqzmu, Art, 
bbpruxfte, tttqxmqzmu, Music, D
bbpruxfte, tttqxmqzmu, History, 
xxtcoxx, lev, Maths, A
xxtcoxx, lev, Physics, A
xxtcoxx, lev, Social Studies, C+
xxtcoxx, lev, Art, 
xxtcoxx, lev, Music, 
xxtcoxx, lev, History, D
andsz, gks, Maths, D-
andsz, gks, Physics, B
andsz, gks, Social Studies, A-
andsz, gks, Art, 
andsz, gks, Music, C
andsz, gks, History, C-
za, toyaikkat, Maths, D-
za, toyaikkat, Physics, C-
za, toyaikkat, Social Studies, C-
za, toyaikkat, Art, B
za, toyaikkat, Music, D-
za, toyaikkat, History, 
zwqq, nfdkbyucl, Maths, B-
zwqq, nfdkbyucl, Physics, 
zwqq, nfdkbyucl, Social Studies, D
zwqq, nfdkbyucl, Art, B-
zwqq, nfdkbyucl, Music, 
zwqq, nfdkbyucl, History, B-
kxavhypfb, izh, Maths, B
kxavhypfb, izh, Physics, A
kxavhypfb, izh, Social Studies, C-
kxavhypfb, izh, Art, C+
kxavhypfb, izh, Music, C+
kxavhypfb, izh, History, A-
ip, zzfnjxhmti, Maths, B
ip, zzfnjxhmti, Physics, C+
ip, zzfnjxhmti, Social Studies, B-
ip, zzfnjxhmti, Art, C-
ip, zzfnjxhmti, Music, C+
ip, zzfnjxhmti, History, 
i, fdi, Maths, 
i, fdi, Physics, C
i, fdi, Social Studies, 
i, fdi, Art, 
i, fdi, Music, B+
i, fdi, History, C-
phxiwtrjf, m, Maths, B
phxiwtrjf, m, Physics, A-
phxiwtrjf, m, Social Studies, C
phxiwtrjf, m, Art, C
phxiwtrjf, m, Music, D
phxiwtrjf, m, History, D
hs, rl, Maths, C-
hs, rl, Physics, B
hs, rl, Social Studies, B-
hs, rl, Art, B+
hs, rl, Music, C
hs, rl, History, C-
slxtblfgc, m, Maths, 
slxtblfgc, m, Physics, 
slxtblfgc, m, Social Studies, F
slxtblfgc, m, Art, B
slxtblfgc, m, Music, 
slxtblfgc, m, History, 
dccttiezoe, iwklrxdztt, Maths, D+
dccttiezoe, iwklrxdztt, Physics, 
dccttiezoe, iwklrxdztt, Social Studies, C-
dccttiezoe, iwklrxdztt, Art, D+
dccttiezoe, iwklrxdztt, Music, 
dccttiezoe, iwklrxdztt, History, C
zrknai, bj, Maths, C-
zrknai, bj, Physics, D-
zrknai, bj, Social Studies, C-
zrknai, bj, Art, B
zrknai, bj, Music, D
zrknai, bj, History, 
ronsbgpwpe, a, Maths, B-
ronsbgpwpe, a, Physics, C+
ronsbgpwpe, a, Social Studies, A-
ronsbgpwpe, a, Art, D-
ronsbgpwpe, a, Music, 
ronsbgpwpe, a, History, 
unh, uq, Maths, D+
unh, uq, Physics, A
unh, uq, Social Studies, C
unh, uq, Art, A-
unh, uq, Music, A
unh, uq, History, D-
tssqj, rzmcvmadnl, Maths, 
tssqj, rzmcvmadnl, Physics, A-
tssqj, rzmcvmadnl, Social Studies, A
tssqj, rzmcvmadnl, Art, D-
tssqj, rzmcvmadnl, Music, D+
tssqj, rzmcvmadnl, History, B-
d, jnliiwabc, Maths, C-
d, jnliiwabc, Physics, B+
d, jnliiwabc, Social Studies, D+
d, jnliiwabc, Art, C
d, jnliiwabc, Music, D+
d, jnliiwabc, History, B+
wdfuiefw, ctu, Maths, F
wdfuiefw, ctu, Physics, A-
wdfuiefw, ctu, Social Studies, 
wdfuiefw, ctu, Art, B-
wdfuiefw, ctu, Music, 
wdfuiefw, ctu, History, C+
ika, trbcsbz, Maths, B-
ika, trbcsbz, Physics, B+
ika, trbcsbz, Social Studies, F
ika, trbcsbz, Art, B
ika, trbcsbz, Music, B
ika, trbcsbz, History, 
n, wdpwfutqo, Maths, C-
n, wdpwfutqo, Physics, C-
n, wdpwfutqo, Social Studies, D+
n, wdpwfutqo, Art, C
n, wdpwfutqo, Music, B
n, wdpwfutqo, History, C
rc, jqqxoiy, Maths, C
rc, jqqxoiy, Physics, F
rc, jqqxoiy, Social Studies, A-
rc, jqqxoiy, Art, A
rc, jqqxoiy, Music, 
rc, jqqxoiy, History, D+
pvcnhawxr, uihlvhqo, Maths, 
pvcnhawxr, uihlvhqo, Physics, C+
pvcnhawxr, uihlvhqo, Social Studies, D-
pvcnhawxr, uihlvhqo, Art, C-
pvcnhawxr, uihlvhqo, Music, C
pvcnhawxr, uihlvhqo, History, B
lzrofk, vu, Maths, C
lzrofk, vu, Physics, C+
lzrofk, vu, Social Studies, F
lzrofk, vu, Art, 
lzrofk, vu, Music, A-
lzrofk, vu, History, C-
mtgc, oxoawcqub, Maths, D
mtgc, oxoawcqub, Physics, D
mtgc, oxoawcqub, Social Studies, C
mtgc, oxoawcqub, Art, C-
mtgc, oxoawcqub, Music, F
mtgc, oxoawcqub, History, 
ejqz, jbzsc, Maths, A-
ejqz, jbzsc, Physics, C+
ejqz, jbzsc, Social Studies, B
ejqz, jbzsc, Art, 
ejqz, jbzsc, Music, B+
ejqz, jbzsc, History, 
hnrqenpt, wx, Maths, C+
hnrqenpt, wx, Physics, C-
hnrqenpt, wx, Social Studies, D+
hnrqenpt, wx, Art, C
hnrqenpt, wx, Music, A-
hnrqenpt, wx, History, 
lokt, msx, Maths, B
lokt, msx, Physics, D
lokt, msx, Social Studies, C-
lokt, msx, Art, B
lokt, msx, Music, B
lokt, msx, History, F
lvpfks, ttgnnaq, Maths, D-
lvpfks, ttgnnaq, Physics, B
lvpfks, ttgnnaq, Social Studies, C
lvpfks, ttgnnaq, Art, D
lvpfks, ttgnnaq, Music, 
lvpfks, ttgnnaq, History, A
ltmgtw, ojci, Maths, A-
ltmgtw, ojci, Physics, F
ltmgtw, ojci, Social Studies, B+
ltmgtw, ojci, Art, 
ltmgtw, ojci, Music, C-
ltmgtw, ojci, History, C+
bgczg, wzi, Maths, D+
bgczg, wzi, Physics, B+
bgczg, wzi, Social Studies, C+
bgczg, wzi, Art, 
bgczg, wzi, Music, 
bgczg, wzi, History, C
xndg, tgprjk, Maths, C+
xndg, tgprjk, Physics, 
xndg, tgprjk, Social Studies, F
xndg, tgprjk, Art, D-
xndg, tgprjk, Music, B+
xndg, tgprjk, History, B-
cjlqkgvmxm, hfsbmioyw, Maths, A
cjlqkgvmxm, hfsbmioyw, Physics, 
cjlqkgvmxm, hfsbmioyw, Social Studies, B
cjlqkgvmxm, hfsbmioyw, Art, D-
cjlqkgvmxm, hfsbmioyw, Music, D-
cjlqkgvmxm, hfsbmioyw, History, D+
uwuhvuvc, emqwi, Maths, 
uwuhvuvc, emqwi, Physics, 
uwuhvuvc, emqwi, Social Studies, A
uwuhvuvc, emqwi, Art, D-
uwuhvuvc, emqwi, Music, B-
uwuhvuvc, emqwi, History, C
ntlj, jzhnujq, Maths, F
ntlj, jzhnujq, Physics, 
ntlj, jzhnujq, Social Studies, C+
ntlj, jzhnujq, Art, B
ntlj, jzhnujq, Music, D
ntlj, jzhnujq, History, D
smbrjvf, anbj, Maths, F
smbrjvf, anbj, Physics, C
smbrjvf, anbj, Social Studies, A
smbrjvf, anbj, Art, B+
smbrjvf, anbj, Music, 
smbrjvf, anbj, History, A
d, jyvvvspat, Maths, B
d, jyvvvspat, Physics, D-
d, jyvvvspat, Social Studies, B
d, jyvvvspat, Art, C
d, jyvvvspat, Music, B
d, jyvvvspat, History, B-
svisrjafy, rsq, Maths, A
svisrjafy, rsq, Physics, B-
svisrjafy, rsq, Social Studies, B
svisrjafy, rsq, Art, A-
svisrjafy, rsq, Music, D-
svisrjafy, rsq, History, C-
wzkicn, cmhp, Maths, B
wzkicn, cmhp, Physics, B
wzkicn, cmhp, Social Studies, D
wzkicn, cmhp, Art, D+
wzkicn, cmhp, Music, A-
wzkicn, cmhp, History, C+
